id,height,weight
B00708,3.25225156,94.800728
B00719,3.34450944,136.0776
B00727,2.81031696,79.832192
B00732,2.81031696,69.853168
B00734,3.25225156,97.068688
B00750,3.34450944,116.573144
B00778,3.43805764,97.068688
B00780,3.07160676,72.57472
B00796,3.07160676,79.3786
B00804,2.89612324,86.18248
B00830,2.98321984,81.64656
B00832,2.81031696,86.18248
B00838,3.25225156,86.18248
B00845,3.25225156,77.11064
B00846,3.07160676,77.11064
B00847,3.25225156,72.57472
B00856,2.322576,77.11064
B00860,3.07160676,72.57472
B00862,2.81031696,77.564232
B00892,3.25225156,102.0582
B00914,3.53289616,88.45044
B00927,3.629025,88.45044
B00944,2.89612324,112.944408
B00951,2.98321984,65.317248
B00956,3.25225156,79.3786
B00964,2.81031696,79.3786
B00984,2.81031696,112.944408
B01000,3.34450944,102.0582
B01016,3.07160676,117.93392
B01021,3.53289616,131.54168
B01031,2.98321984,71.213944
B01035,3.07160676,74.84268
B01042,3.34450944,72.57472
B01049,3.34450944,99.79024
B01092,3.25225156,108.86208
B01098,2.89612324,70.760352
B01101,3.53289616,79.3786
B01103,3.161284,90.7184
B01127,3.25225156,99.79024
B01131,3.07160676,88.904032
B01140,3.25225156,68.0388
B01148,2.98321984,74.84268
B01151,3.34450944,104.32616
B01157,3.629025,83.91452
B01158,2.98321984,77.11064
B01160,2.98321984,99.79024
B01196,3.34450944,97.52228
B01215,3.34450944,108.86208
B01240,3.43805764,113.398
B01243,2.725801,80.739376
B01266,2.89612324,95.25432
B01272,2.98321984,86.18248
B01276,3.25225156,131.54168
B01291,3.43805764,181.890392
B01299,3.07160676,97.52228
B01303,2.89612324,80.739376
B01331,3.43805764,103.872568
B01334,2.89612324,58.96696
B01349,3.25225156,74.389088
B01351,3.161284,77.11064
B01357,2.98321984,83.460928
B01358,3.43805764,95.25432
B01370,3.34450944,105.686936
B01391,3.629025,113.398
B01414,2.81031696,68.0388
B01433,2.89612324,70.30676
B01455,3.25225156,83.91452
B01475,2.725801,92.98636
B01480,3.25225156,86.18248
B01482,3.34450944,115.66596
B01486,3.34450944,92.98636
B01507,3.161284,90.264808
B01508,2.89612324,86.636072
B01518,2.89612324,73.028312
B01546,3.25225156,90.7184
B01589,3.43805764,113.398
B01593,3.07160676,89.357624
B01608,3.25225156,68.0388
B01625,3.07160676,103.418976
B01640,3.25225156,132.448864
B01651,2.81031696,94.800728
B01655,2.98321984,86.18248
B01658,3.34450944,115.66596
B01665,3.07160676,72.57472
B01671,3.161284,92.98636
B01678,3.43805764,75.749864
B01684,3.43805764,109.315672
B01686,3.161284,88.45044
B01698,3.34450944,72.57472
B01699,3.25225156,99.79024
B01708,2.56064004,70.30676
B01715,2.89612324,90.7184
B01731,3.161284,68.0388
B01733,3.43805764,122.46984
B01740,3.34450944,113.398
B01785,3.161284,72.57472
B01808,3.25225156,99.79024
B01826,2.98321984,78.017824
B01828,3.161284,92.98636
B01851,3.161284,80.285784
B01855,3.43805764,79.3786
B01868,3.72644416,140.61352
B01886,3.34450944,142.88148
B01898,2.98321984,90.7184
B01934,2.89612324,95.25432
B01935,2.64257536,61.23492
B01941,3.25225156,126.098576
B01946,2.98321984,99.79024
B01954,2.98321984,99.79024
B01960,2.56064004,54.43104
B01964,2.40064036,60.781328
B01969,2.725801,83.91452
B01971,3.161284,104.32616
B01979,2.81031696,65.77084
B01985,2.89612324,81.64656
B01987,2.81031696,70.30676
B01994,3.07160676,108.86208
B01998,2.89612324,81.64656
B02002,3.43805764,122.016248
B02004,2.725801,76.203456
B02030,3.161284,97.52228
B02043,3.25225156,98.429464
B02057,2.89612324,88.45044
B02059,3.161284,72.57472
B02066,2.98321984,68.0388
B02074,3.53289616,95.25432
B02089,3.34450944,119.294696
B02093,3.34450944,99.79024
B02126,3.25225156,100.697424
B02132,2.89612324,99.79024
B02138,3.161284,78.017824
B02149,3.629025,119.294696
B02150,2.89612324,85.275296
B02152,3.07160676,81.64656
B02159,3.25225156,90.264808
B02162,3.25225156,92.98636
B02272,3.43805764,109.315672
B02275,2.81031696,60.781328
B02281,2.81031696,85.728888
B02300,2.98321984,81.64656
B02330,3.629025,115.66596
B02339,3.25225156,83.91452
B02344,3.161284,104.32616
B02350,3.25225156,84.821704
B02367,2.89612324,79.3786
B02371,3.629025,107.954896
B02374,2.725801,86.18248
B02375,3.07160676,83.91452
B02381,3.72644416,68.0388
B02385,3.07160676,77.11064
B02417,2.81031696,79.3786
B02455,3.43805764,90.7184
B02457,3.07160676,81.64656
B02462,2.89612324,92.98636
B02470,3.25225156,90.7184
B02479,2.89612324,77.564232
B02504,3.161284,74.84268
B02513,2.89612324,74.84268
B02520,3.629025,76.203456
B02550,3.07160676,95.25432
B02563,2.98321984,86.18248
B02570,2.81031696,74.389088
B02574,3.25225156,87.089664
B02592,2.89612324,98.429464
B02594,2.725801,73.935496
B02604,3.629025,81.64656
B02615,2.98321984,89.811216
B02616,3.161284,95.25432
B02617,3.161284,107.047712
B02619,2.98321984,167.82904
B02622,3.25225156,109.769264
B02661,3.161284,101.604608
B02664,2.98321984,72.57472
B02669,3.34450944,135.170416
B02672,3.07160676,68.0388
B02683,3.72644416,103.872568
B02704,3.161284,95.25432
B02715,2.725801,89.357624
B02721,3.43805764,100.243832
B02730,2.98321984,83.460928
B02758,2.64257536,68.0388
B02768,2.56064004,80.739376
B02783,2.98321984,61.688512
B02801,2.64257536,120.20188
B02818,3.161284,117.93392
B02831,2.81031696,70.760352
B02851,2.89612324,108.86208
B02853,3.161284,79.832192
B02861,3.07160676,89.357624
B02898,3.25225156,99.79024
B02922,2.81031696,74.84268
B02941,2.98321984,95.25432
B02982,3.25225156,90.7184
B02991,3.161284,78.017824
B02995,3.53289616,123.830616
B02997,3.07160676,89.811216
B03004,3.34450944,83.91452
B03005,3.07160676,83.91452
B03017,3.161284,66.678024
B03019,3.82515364,79.3786
B03023,2.725801,65.77084
B03030,3.25225156,97.52228
B03033,3.07160676,77.11064
B03040,2.64257536,87.089664
B03054,2.81031696,73.481904
B03062,3.25225156,91.625584
B03066,3.25225156,80.739376
B03069,3.82515364,95.25432
B03084,2.725801,68.0388
B03101,2.98321984,74.84268
B03118,3.161284,102.0582
B03120,3.629025,101.151016
B03141,3.161284,88.45044
B03158,2.47999504,74.84268
B03164,2.56064004,94.347136
B03174,3.161284,74.84268
B03186,3.07160676,119.294696
B03191,3.07160676,77.11064
B03208,3.07160676,99.79024
B03234,3.25225156,87.089664
B03244,3.53289616,133.80964
B03254,3.25225156,91.625584
B03278,3.07160676,104.32616
B03292,2.98321984,99.79024
B03296,3.34450944,108.86208
B03299,3.07160676,83.91452
B03301,3.629025,95.25432
B03303,2.98321984,70.30676
B03314,3.161284,86.636072
B03327,3.53289616,72.57472
B03335,2.89612324,77.11064
B03336,3.43805764,92.98636
B03340,3.25225156,90.7184
B03363,3.07160676,102.0582
B03368,3.07160676,117.93392
B03378,2.98321984,81.64656
B03381,3.07160676,93.893544
B03386,3.53289616,113.398
B03390,3.34450944,72.57472
B03392,3.34450944,92.079176
B03401,3.53289616,85.275296
B03414,3.43805764,88.45044
B03436,3.25225156,90.7184
B03438,2.89612324,64.410064
B03439,3.25225156,90.7184
B03459,3.07160676,117.93392
B03462,3.07160676,106.59412
B03490,3.34450944,122.46984
B03495,3.43805764,117.93392
B03501,3.53289616,113.398
B03524,3.07160676,82.553744
B03536,2.725801,71.667536
B03541,2.64257536,64.863656
B03547,3.43805764,102.0582
B03557,3.34450944,96.615096
B03567,3.34450944,86.18248
B03577,3.07160676,68.0388
B03593,2.98321984,71.667536
B03596,3.34450944,87.543256
B03620,2.81031696,81.64656
B03627,3.25225156,108.86208
B03643,3.25225156,117.93392
B03660,3.07160676,74.84268
B03674,2.98321984,76.657048
B03678,2.89612324,106.59412
B03705,3.161284,127.00576
B03708,3.34450944,102.0582
B03709,3.161284,99.79024
B03717,3.07160676,96.615096
B03738,2.89612324,80.739376
B03746,2.81031696,65.77084
B03774,3.25225156,87.996848
B03777,2.89612324,99.79024
B03785,2.64257536,64.410064
B03795,2.725801,86.18248
B03803,3.25225156,95.25432
B03813,2.81031696,92.98636
B03852,3.07160676,82.553744
B03855,3.34450944,90.7184
B03861,3.161284,83.91452
B03870,2.89612324,98.883056
B03871,3.629025,110.222856
B03898,3.25225156,74.84268
B03901,3.07160676,89.811216
B03903,3.34450944,108.86208
B03945,3.161284,88.45044
B03955,3.07160676,98.883056
B03958,2.81031696,84.821704
B03979,2.81031696,95.25432
B03983,3.07160676,97.52228
B04025,2.98321984,90.264808
B04031,3.25225156,83.91452
B04073,2.725801,77.11064
B04085,2.725801,68.0388
B04091,3.07160676,116.573144
B04092,3.07160676,96.615096
B04093,3.161284,67.585208
B04099,3.07160676,116.119552
B04101,2.81031696,101.604608
B04111,3.25225156,88.45044
B04115,3.34450944,81.64656
B04117,3.07160676,92.98636
B04130,3.25225156,83.460928
B04133,3.43805764,83.007336
B04150,3.34450944,86.18248
B04161,2.64257536,63.50288
B04165,2.89612324,80.285784
B04170,3.43805764,88.45044
B04174,3.07160676,84.368112
B04213,2.89612324,86.18248
B04217,3.07160676,117.93392
B04223,3.07160676,77.11064
B04227,3.34450944,95.25432
B04228,3.161284,81.64656
B04239,3.629025,93.893544
B04245,3.07160676,83.460928
B04246,2.98321984,92.079176
B04248,3.25225156,66.224432
B04264,3.161284,101.604608
B04285,3.25225156,112.944408
B04287,3.25225156,88.904032
B04303,3.34450944,106.59412
B04318,2.98321984,63.956472
B04322,3.82515364,113.398
B04332,3.82515364,113.398
B04339,3.25225156,81.64656
B04373,2.98321984,87.996848
B04428,2.98321984,107.501304
B04439,3.161284,90.7184
B04488,2.98321984,72.57472
B04489,3.161284,108.86208
B04495,3.34450944,72.57472
B04496,2.89612324,89.811216
B04505,2.98321984,78.471416
B04510,2.725801,74.84268
B04511,2.81031696,61.23492
B04516,2.89612324,83.91452
B04522,2.322576,62.595696
B04535,2.89612324,97.52228
B04540,3.34450944,91.625584
B04557,2.98321984,92.532768
B04573,2.725801,68.0388
B04615,3.43805764,99.79024
B04619,3.161284,100.697424
B04630,,
B04661,3.34450944,86.18248
B04674,3.53289616,121.109064
B04680,2.89612324,117.480328
B04692,3.34450944,80.739376
B04694,3.25225156,124.7378
B04701,2.98321984,90.7184
B04709,2.89612324,97.975872
B04717,3.25225156,84.821704
B04734,2.81031696,66.678024
B04763,2.81031696,65.317248
B04782,3.34450944,79.3786
B04786,3.07160676,87.089664
B04792,3.07160676,70.30676
B04800,3.161284,75.296272
B04807,3.34450944,102.0582
B04824,3.53289616,117.93392
B04832,3.53289616,108.86208
B04833,3.25225156,104.32616
B04843,3.82515364,120.20188
B04875,3.34450944,86.18248
B04901,3.161284,73.481904
B04918,4.33805584,97.52228
B04922,3.25225156,82.100152
B04930,3.161284,92.98636
B04938,3.53289616,104.32616
B04962,3.161284,79.832192
B04997,3.161284,86.18248
B05009,3.25225156,81.64656
B05021,2.98321984,76.203456
B05036,3.25225156,79.3786
B05040,2.64257536,68.0388
B05048,3.07160676,102.0582
B05049,3.07160676,86.18248
B05060,2.98321984,67.131616
B05063,3.161284,104.32616
B05064,2.98321984,77.11064
B05071,3.07160676,68.0388
B05085,3.34450944,82.553744
B05091,3.53289616,111.13004
B05093,2.81031696,65.77084
B05119,3.25225156,72.57472
B05150,3.72644416,98.883056
B05152,3.161284,90.7184
B05159,3.161284,91.625584
B05171,2.98321984,80.739376
B05177,2.81031696,86.18248
B05193,2.725801,95.25432
B05205,2.98321984,107.954896
B05228,3.25225156,107.954896
B05245,3.25225156,99.79024
B05270,3.07160676,73.028312
B05308,3.07160676,93.439952
B05310,3.25225156,115.66596
B05312,2.89612324,86.18248
B05324,3.53289616,86.18248
B05326,2.98321984,95.25432
B05344,3.161284,108.86208
B05354,2.89612324,90.7184
B05372,2.89612324,77.11064
B05376,3.53289616,90.7184
B05398,3.34450944,181.4368
B05403,2.89612324,104.779752
B05407,3.43805764,95.25432
B05409,2.89612324,90.7184
B05434,3.25225156,92.98636
B05438,2.89612324,97.52228
B05447,3.25225156,95.25432
B05454,2.89612324,109.315672
B05461,3.161284,90.7184
B05462,2.98321984,65.77084
B05466,2.725801,73.935496
B05479,3.161284,92.98636
B05480,2.98321984,71.213944
B05484,2.725801,58.96696
B05489,3.161284,97.52228
B05490,3.07160676,108.86208
B05518,3.629025,106.59412
B05548,3.53289616,113.398
B05589,3.25225156,103.418976
B05622,3.07160676,85.728888
B05625,3.07160676,93.893544
B05634,2.98321984,77.11064
B05640,2.89612324,68.0388
B05642,3.72644416,125.191392
B05713,2.98321984,97.52228
B05714,3.161284,90.7184
B05720,3.25225156,90.7184
B05739,3.53289616,81.64656
B05741,3.07160676,88.45044
B05757,3.161284,94.800728
B05770,2.47999504,52.16308
B05771,3.34450944,102.965384
B05780,3.43805764,95.25432
B05803,3.72644416,105.686936
B05804,2.89612324,83.91452
B05807,3.43805764,86.18248
B05820,3.07160676,78.017824
B05839,3.161284,92.98636
B05847,3.34450944,122.46984
B05850,3.25225156,108.86208
B05853,3.43805764,95.25432
B05863,2.81031696,113.398
B05867,3.25225156,77.11064
B05898,2.56064004,43.998424
B05914,2.89612324,88.45044
B05916,2.98321984,86.18248
B05921,3.34450944,88.45044
B05929,3.43805764,104.32616
B05930,2.81031696,99.79024
B05967,2.89612324,92.532768
B05972,2.89612324,85.275296
B05973,2.89612324,67.131616
B05975,2.89612324,97.068688
B05984,3.34450944,113.398
B06028,3.629025,86.636072
B06030,3.34450944,83.91452
B06063,3.72644416,108.86208
B06077,2.98321984,90.7184
B06081,3.53289616,74.84268
B06101,3.161284,81.64656
B06111,3.72644416,95.25432
B06137,2.98321984,77.11064
B06153,2.98321984,77.11064
B06156,3.161284,76.203456
B06168,3.07160676,79.3786
B06211,3.34450944,83.91452
B06226,3.34450944,108.408488
B06233,3.34450944,136.0776
B06263,2.81031696,99.79024
B06276,3.07160676,117.93392
B06280,3.07160676,76.203456
B06282,3.25225156,74.84268
B06285,2.98321984,74.84268
B06304,3.161284,106.59412
B06335,3.34450944,103.418976
B06348,2.56064004,62.595696
B06365,2.89612324,96.161504
B06408,2.89612324,65.77084
B06428,3.161284,68.945984
B06432,3.34450944,97.068688
B06439,3.629025,129.27372
B06442,3.43805764,120.20188
B06457,3.53289616,81.64656
B06493,3.25225156,132.448864
B06515,2.98321984,85.275296
B06516,3.34450944,117.93392
B06517,3.43805764,120.20188
B06519,2.725801,83.007336
B06520,2.56064004,86.18248
B06532,3.07160676,98.429464
B06547,3.161284,81.64656
B06567,3.34450944,86.636072
B06568,3.43805764,102.0582
B06569,3.53289616,91.171992
B06598,2.725801,74.84268
B06603,2.81031696,62.142104
B06609,3.07160676,92.98636
B06645,3.07160676,65.77084
B06685,2.98321984,101.604608
B06686,3.161284,102.0582
B06688,2.64257536,95.25432
B06691,3.25225156,102.0582
B06701,3.25225156,77.11064
B06712,2.89612324,72.57472
B06715,2.98321984,77.11064
B06732,3.53289616,83.460928
B06748,2.89612324,81.64656
B06791,3.25225156,122.46984
B06855,3.34450944,92.98636
B06856,3.161284,113.398
B06858,2.89612324,86.18248
B06863,3.25225156,92.98636
B06872,2.89612324,124.7378
B06876,3.53289616,102.965384
B06908,3.25225156,77.11064
B06920,2.98321984,74.84268
B06927,2.81031696,81.64656
B06936,2.81031696,63.50288
B06938,3.34450944,81.64656
B06973,2.98321984,87.996848
B06984,2.98321984,95.25432
B06989,3.34450944,79.832192
B06996,3.161284,80.739376
B06999,3.25225156,108.86208
B07040,2.64257536,131.54168
B07042,2.81031696,78.017824
B07074,3.07160676,81.64656
B07090,2.322576,71.667536
B07136,2.725801,116.573144
B07156,3.07160676,100.243832
B07221,2.56064004,63.50288
B07222,2.56064004,68.0388
B07357,2.81031696,102.965384
B07376,2.64257536,67.585208
B07396,2.40064036,102.965384
B07424,3.34450944,104.32616
B07449,2.89612324,92.98636
B07469,2.725801,79.3786
B07491,2.98321984,88.45044
B07518,2.89612324,68.492392
B07539,2.64257536,76.203456
B07572,2.725801,116.573144
B07605,2.81031696,53.070264
B07663,2.64257536,56.245408
B07694,3.25225156,97.52228
B07722,2.89612324,95.25432
B07795,2.89612324,77.11064
B07813,3.25225156,121.562656
B07817,3.34450944,94.800728
B07828,3.07160676,129.27372
B07829,3.161284,86.18248
B07834,2.98321984,165.107488
B07838,2.725801,69.399576
B07870,2.98321984,86.18248
B07897,2.64257536,81.64656
B07907,3.25225156,86.18248
B07921,3.161284,90.7184
B07923,3.25225156,136.0776
B07931,3.07160676,88.45044
B07932,3.07160676,73.935496
B07934,3.07160676,95.25432
B07944,2.56064004,73.028312
B07963,3.34450944,117.93392
B07982,3.161284,104.32616
B07990,2.89612324,81.64656
B08004,2.81031696,81.64656
B08025,3.161284,87.089664
B08065,3.07160676,65.77084
B08078,3.161284,72.57472
B08082,3.34450944,68.0388
B08092,4.44450724,147.870992
B08093,3.161284,90.7184
B08105,3.629025,99.79024
B08118,2.81031696,102.0582
B08119,3.25225156,95.25432
B08144,2.98321984,90.7184
B08150,2.98321984,79.3786
B08156,3.07160676,95.707912
B08167,3.07160676,79.3786
B08169,2.89612324,91.625584
B08176,3.34450944,135.624008
B08178,2.89612324,78.017824
B08181,3.25225156,91.171992
B08183,3.34450944,77.11064
B08196,3.629025,143.788664
B08218,3.07160676,90.7184
B08224,3.25225156,93.893544
B08226,3.92515344,149.68536
B08236,2.81031696,56.699
B08240,3.07160676,79.832192
B08244,3.53289616,92.98636
B08252,3.161284,92.532768
B08285,3.43805764,111.13004
B08290,3.34450944,88.45044
B08296,2.98321984,100.697424
B08325,3.07160676,76.657048
B08327,3.53289616,72.57472
B08351,3.34450944,122.46984
B08371,2.89612324,88.904032
B08373,3.161284,99.79024
B08377,2.725801,70.760352
B08406,3.82515364,145.14944
B08414,3.43805764,74.84268
B08422,2.81031696,75.296272
B08450,3.161284,97.52228
B08486,3.07160676,66.224432
B08542,3.25225156,111.13004
B08544,3.161284,98.883056
B08565,3.34450944,85.275296
B08572,3.53289616,104.32616
B08589,2.98321984,63.956472
B08628,2.98321984,82.553744
B08635,2.89612324,72.121128
B08636,2.81031696,92.98636
B08638,3.07160676,104.32616
B08681,3.34450944,71.667536
B08685,3.161284,95.25432
B08687,2.98321984,56.699
B08694,3.161284,92.98636
B08699,2.64257536,79.832192
B08703,3.07160676,76.203456
B08705,2.81031696,70.30676
B08711,2.98321984,82.100152
B08725,2.81031696,70.30676
B08733,2.98321984,90.7184
B08746,2.98321984,105.233344
B08834,3.34450944,92.532768
B08857,3.43805764,84.821704
B08860,3.161284,142.88148
B08889,3.72644416,102.0582
B08948,3.07160676,90.7184
B08983,3.161284,99.79024
B09025,2.81031696,75.749864
B09032,2.81031696,90.7184
B09045,2.725801,81.64656
B09047,3.07160676,97.52228
B09055,3.629025,102.511792
B09057,3.161284,101.604608
B09085,3.161284,79.3786
B09089,3.161284,91.171992
B09104,3.07160676,102.0582
B09138,2.725801,82.100152
B09140,3.43805764,108.86208
B09152,3.629025,99.79024
B09153,2.81031696,107.954896
B09159,2.89612324,98.883056
B09162,2.98321984,81.64656
B09189,3.161284,88.904032
B09190,2.89612324,88.45044
B09213,3.25225156,84.368112
B09218,2.81031696,77.11064
B09232,3.07160676,112.037224
B09233,3.07160676,115.66596
B09249,3.161284,73.935496
B09257,3.07160676,102.0582
